customer_id,age,gender,country,subscription_type,monthly_charges,tenure_months,num_profiles,device,payment_method,autopay_enabled,watch_hours_per_week,favorite_genre,avg_rating_given,support_tickets_raised,last_login_days_ago,promo_used,churn
CUST102049,69,Female,UK,Basic,189,5,2,Laptop,Debit Card,Yes,0.6,Anime,1.1,0,64,No,No
CUST102050,28,Female,USA,Standard,496,21,1,Tablet,Net Banking,Yes,18.5,Thriller,4.7,1,39,No,Yes
CUST102051,68,Male,Japan,Basic,195,57,4,Tablet,PayPal,Yes,8.1,Drama,3.3,0,64,No,Yes
CUST102052,56,Male,Germany,Premium,653,24,3,Laptop,Net Banking,No,1.9,Romance,3.7,1,76,Yes,Yes
CUST102053,59,Female,USA,Premium,649,31,5,Smart TV,Debit Card,Yes,0.1,Thriller,3.4,1,78,Yes,Yes
CUST102054,69,Male,USA,Basic,206,40,4,Mobile,Credit Card,Yes,10.3,Thriller,5.0,0,70,Yes,Yes
CUST102055,22,Female,Brazil,Standard,502,53,2,Mobile,PayPal,Yes,15.3,Drama,4.9,1,29,No,No
CUST102056,42,Male,USA,Premium,647,56,4,Tablet,Credit Card,Yes,4.2,Documentary,3.4,0,87,No,No
CUST102057,37,Male,India,Premium,643,30,4,Smart TV,UPI,Yes,0.7,Action,3.7,0,71,No,No
CUST102058,51,Female,Canada,Premium,642,42,2,Mobile,PayPal,Yes,8.4,Comedy,3.5,0,66,Yes,No
CUST102059,32,Male,USA,Basic,200,7,5,Smart TV,Credit Card,Yes,2.8,Romance,2.2,1,78,No,No
CUST102060,17,Female,Germany,Standard,489,49,5,Laptop,Debit Card,Yes,1.2,Thriller,1.8,1,42,Yes,No
CUST102061,13,Female,India,Standard,501,60,3,Laptop,Debit Card,Yes,5.7,Romance,2.6,2,52,No,No
CUST102062,42,Female,Germany,Premium,639,7,3,Mobile,Debit Card,Yes,5.3,Action,3.7,0,77,No,No
CUST102063,61,Female,USA,Basic,191,27,5,Laptop,UPI,No,5.8,Action,1.2,3,29,Yes,No
CUST102064,15,Female,India,Premium,646,24,5,Mobile,Credit Card,Yes,13.9,Drama,3.1,0,40,No,Yes
CUST102065,57,Female,India,Basic,206,19,5,Smart TV,Credit Card,Yes,5.3,Drama,2.6,0,43,Yes,No
CUST102066,26,Female,France,Premium,654,41,5,Mobile,PayPal,Yes,18.5,Anime,3.1,0,36,Yes,No
CUST102067,68,Male,Mexico,Standard,508,56,4,Gaming Console,Debit Card,Yes,14.8,Drama,4.4,0,5,Yes,No
CUST102068,42,Male,USA,Standard,508,34,3,Smart TV,UPI,Yes,8.4,Action,1.2,0,82,Yes,Yes
CUST102069,62,Male,Australia,Standard,504,22,2,Smart TV,Credit Card,Yes,0.5,Drama,4.1,1,36,Yes,No
CUST102070,16,Male,Germany,Basic,190,52,1,Mobile,UPI,Yes,16.0,Horror,3.7,0,0,No,No
CUST102071,30,Female,Japan,Basic,205,51,2,Mobile,Net Banking,Yes,18.9,Comedy,1.8,0,88,No,No
CUST102072,74,Female,USA,Basic,198,27,1,Mobile,UPI,No,3.8,Action,3.9,0,9,Yes,No
CUST102073,49,Female,Brazil,Basic,195,6,4,Mobile,UPI,Yes,6.0,Drama,3.0,2,25,Yes,Yes
CUST102074,37,Male,India,Basic,198,10,3,Gaming Console,Credit Card,Yes,2.6,Anime,2.9,0,86,Yes,Yes
CUST102075,60,Female,USA,Premium,657,45,1,Laptop,Debit Card,Yes,0.1,Thriller,2.9,0,16,No,No
CUST102076,13,Male,Japan,Standard,508,31,5,Smart TV,Net Banking,Yes,5.2,Action,4.8,0,63,Yes,No
CUST102077,65,Female,Canada,Basic,197,25,4,Laptop,PayPal,Yes,1.1,Documentary,4.8,0,26,Yes,No
CUST102078,58,Female,USA,Premium,655,2,1,Laptop,UPI,Yes,1.6,Documentary,4.7,0,74,Yes,Yes
CUST102079,27,Male,India,Standard,497,10,5,Tablet,Net Banking,Yes,5.2,Action,4.5,0,67,Yes,No
CUST102080,21,Male,Brazil,Premium,647,10,4,Mobile,Credit Card,Yes,16.1,Action,1.2,1,17,No,No
CUST102081,27,Male,Germany,Standard,493,26,1,Smart TV,UPI,No,14.9,Documentary,2.6,0,82,Yes,No
CUST102082,61,Female,USA,Basic,195,5,5,Laptop,Credit Card,No,26.8,Thriller,4.6,1,49,Yes,No
CUST102083,69,Female,Japan,Standard,499,22,3,Laptop,UPI,Yes,5.3,Thriller,4.0,0,89,No,No
CUST102084,36,Female,India,Standard,496,4,4,Mobile,Credit Card,Yes,6.4,Thriller,2.8,0,64,No,No
CUST102085,16,Male,USA,Basic,202,55,1,Smart TV,Net Banking,No,13.8,Comedy,4.1,1,19,No,No
CUST102086,24,Male,France,Basic,190,34,5,Laptop,PayPal,No,9.6,Romance,1.8,0,61,No,Yes
CUST102087,71,Female,USA,Basic,198,7,3,Smart TV,Credit Card,Yes,1.6,Romance,3.4,0,74,No,No
CUST102088,70,Female,USA,Basic,204,50,5,Smart TV,UPI,Yes,4.1,Anime,3.1,1,58,No,Yes
CUST102089,49,Male,Canada,Standard,504,17,3,Smart TV,PayPal,No,21.2,Comedy,3.3,1,24,No,No
CUST102090,73,Male,Australia,Standard,507,11,1,Mobile,Credit Card,No,1.3,Anime,3.9,0,82,No,No
CUST102091,49,Female,India,Basic,199,53,5,Mobile,Credit Card,Yes,1.9,Thriller,4.8,1,64,No,No
CUST102092,55,Male,France,Standard,494,50,5,Smart TV,Debit Card,Yes,4.1,Documentary,2.1,0,64,No,Yes
CUST102093,72,Male,Australia,Standard,494,8,2,Smart TV,Credit Card,Yes,22.5,Comedy,4.0,0,66,No,No
CUST102094,18,Male,India,Basic,195,28,4,Smart TV,UPI,Yes,1.0,Drama,3.6,0,57,Yes,Yes
CUST102095,51,Female,Brazil,Basic,204,60,5,Smart TV,Debit Card,No,8.9,Romance,3.8,0,39,No,Yes
CUST102096,68,Female,USA,Basic,201,44,3,Mobile,UPI,No,1.1,Comedy,2.7,0,46,No,Yes
CUST102097,58,Female,USA,Standard,491,56,4,Smart TV,UPI,Yes,5.9,Documentary,4.8,2,42,No,No
CUST102098,36,Female,Australia,Basic,197,33,1,Smart TV,Net Banking,Yes,6.2,Horror,2.9,0,7,No,No
CUST102099,23,Female,Japan,Standard,491,52,4,Mobile,PayPal,Yes,0.3,Horror,1.5,0,61,No,No
CUST102100,74,Male,India,Standard,494,25,2,Smart TV,UPI,No,24.7,Horror,3.7,2,33,No,Yes
CUST102101,25,Female,UK,Standard,505,21,1,Smart TV,Debit Card,No,13.1,Documentary,1.5,5,7,Yes,Yes
CUST102102,46,Male,UK,Basic,191,12,5,Laptop,Credit Card,Yes,2.9,Action,2.3,0,24,Yes,No
CUST102103,37,Female,USA,Basic,190,59,1,Mobile,Credit Card,No,1.1,Documentary,1.9,1,25,No,No
CUST102104,19,Male,USA,Standard,500,26,1,Tablet,PayPal,Yes,3.4,Anime,3.2,0,53,No,No
CUST102105,64,Male,India,Premium,644,29,2,Mobile,Debit Card,No,18.0,Thriller,2.4,0,82,Yes,No
CUST102106,16,Male,Brazil,Premium,648,38,3,Tablet,Debit Card,Yes,1.1,Anime,1.6,1,86,Yes,Yes
CUST102107,71,Male,UK,Standard,499,35,1,Smart TV,Net Banking,Yes,3.4,Horror,4.2,0,40,No,No
CUST102108,20,Male,India,Standard,504,37,3,Mobile,UPI,Yes,5.5,Horror,2.9,2,79,No,No
CUST102109,32,Male,Australia,Standard,504,46,4,Mobile,Net Banking,Yes,0.3,Horror,2.8,1,71,Yes,No
CUST102110,41,Other,Australia,Premium,656,44,2,Tablet,Net Banking,Yes,2.5,Horror,4.5,0,62,No,No
CUST102111,66,Male,UK,Basic,197,45,5,Mobile,Credit Card,No,7.2,Documentary,3.2,0,71,No,No
CUST102112,65,Female,USA,Premium,657,45,1,Tablet,Net Banking,Yes,3.1,Comedy,3.8,2,74,No,No
CUST102113,63,Female,Germany,Standard,490,29,3,Mobile,Credit Card,Yes,16.4,Comedy,2.3,0,6,No,No
CUST102114,57,Other,USA,Standard,489,49,1,Laptop,Net Banking,Yes,22.1,Comedy,3.2,1,84,Yes,No
CUST102115,58,Female,USA,Basic,204,24,2,Tablet,UPI,Yes,4.7,Documentary,3.9,0,84,No,No
CUST102116,22,Female,Brazil,Standard,506,59,5,Gaming Console,PayPal,Yes,6.1,Horror,2.2,2,68,No,No
CUST102117,55,Male,India,Standard,491,15,4,Laptop,PayPal,Yes,8.0,Horror,3.8,1,49,No,No
CUST102118,46,Male,India,Basic,189,6,4,Smart TV,UPI,No,8.7,Thriller,3.3,0,42,Yes,No
CUST102119,69,Male,India,Basic,194,32,3,Smart TV,UPI,No,0.5,Romance,2.7,0,16,No,No
CUST102120,38,Female,India,Premium,657,44,4,Smart TV,Net Banking,Yes,0.4,Thriller,3.9,1,20,Yes,No
CUST102121,53,Female,India,Standard,507,34,3,Smart TV,Net Banking,Yes,16.1,Action,2.3,0,5,No,No
CUST102122,61,Male,Japan,Standard,499,36,5,Smart TV,UPI,No,2.0,Drama,3.9,2,70,No,No
CUST102123,70,Male,USA,Basic,196,20,1,Mobile,UPI,Yes,7.0,Horror,3.2,0,74,No,No
CUST102124,15,Female,India,Standard,493,57,2,Laptop,Credit Card,No,7.8,Horror,2.0,2,81,No,No
CUST102125,68,Male,USA,Standard,508,57,5,Smart TV,PayPal,No,1.4,Thriller,3.7,1,37,No,Yes
CUST102126,18,Female,France,Standard,497,53,5,Mobile,UPI,Yes,11.5,Anime,4.5,1,62,Yes,No
CUST102127,17,Female,Canada,Standard,503,12,4,Mobile,PayPal,Yes,16.1,Horror,2.2,0,11,No,No
CUST102128,17,Female,USA,Standard,502,35,4,Tablet,UPI,Yes,2.7,Romance,4.2,0,21,No,No
CUST102129,66,Female,Mexico,Standard,492,49,2,Smart TV,Debit Card,Yes,16.8,Horror,2.3,0,2,No,No
CUST102130,59,Female,USA,Basic,196,38,1,Mobile,Credit Card,Yes,0.7,Romance,4.3,0,18,Yes,Yes
CUST102131,35,Female,USA,Premium,658,56,5,Gaming Console,Credit Card,Yes,12.9,Comedy,1.2,0,42,No,No
CUST102132,61,Female,India,Standard,505,17,4,Smart TV,UPI,No,8.2,Horror,1.0,0,86,Yes,No
CUST102133,21,Female,USA,Basic,190,27,5,Laptop,Debit Card,No,7.0,Action,1.5,0,66,No,Yes
CUST102134,47,Male,USA,Standard,508,17,1,Tablet,UPI,Yes,2.1,Romance,4.5,0,86,Yes,No
CUST102135,32,Male,Germany,Premium,654,11,3,Smart TV,Credit Card,Yes,3.6,Thriller,3.1,1,4,Yes,No
CUST102136,70,Male,USA,Basic,198,55,1,Gaming Console,Debit Card,Yes,19.3,Thriller,3.4,1,28,No,No
CUST102137,61,Male,Canada,Basic,190,39,5,Laptop,Debit Card,No,5.0,Anime,4.4,1,4,No,Yes
CUST102138,73,Female,India,Standard,499,2,5,Smart TV,Debit Card,No,7.2,Horror,1.2,1,44,No,No
CUST102139,71,Female,India,Basic,198,51,2,Smart TV,Credit Card,Yes,22.0,Drama,2.5,0,53,No,No
CUST102140,54,Male,USA,Premium,657,2,5,Mobile,PayPal,Yes,5.0,Drama,3.6,2,23,No,No
CUST102141,47,Male,France,Basic,202,54,4,Tablet,Credit Card,No,3.9,Drama,2.6,4,20,No,No
CUST102142,62,Other,USA,Premium,649,29,2,Smart TV,Credit Card,Yes,17.9,Thriller,1.1,0,31,No,Yes
CUST102143,30,Male,Germany,Basic,197,45,5,Laptop,Net Banking,Yes,19.3,Romance,3.6,0,4,No,No
CUST102144,74,Male,USA,Basic,195,24,1,Smart TV,Credit Card,Yes,3.5,Anime,2.6,0,61,No,No
CUST102145,29,Female,India,Premium,653,24,5,Laptop,PayPal,Yes,7.2,Thriller,1.1,0,17,Yes,No
CUST102146,36,Female,India,Standard,508,16,1,Laptop,Net Banking,Yes,26.5,Comedy,1.7,2,34,No,Yes
CUST102147,15,Male,USA,Standard,505,31,1,Mobile,UPI,Yes,0.5,Horror,1.9,0,79,No,Yes
CUST102148,44,Male,India,Basic,191,49,5,Mobile,UPI,No,0.3,Documentary,3.0,0,87,No,Yes
CUST102149,47,Male,India,Standard,503,43,1,Tablet,Debit Card,Yes,5.8,Drama,1.7,1,4,No,No
CUST102150,50,Female,Brazil,Standard,502,9,3,Mobile,Debit Card,Yes,2.8,Comedy,2.4,1,8,Yes,No
CUST102151,25,Female,India,Premium,646,27,2,Laptop,UPI,Yes,7.0,Comedy,4.0,0,3,No,No
CUST102152,68,Male,Canada,Premium,642,56,5,Smart TV,Credit Card,No,10.3,Romance,4.2,0,32,No,No
CUST102153,73,Female,USA,Standard,498,41,3,Laptop,Debit Card,No,0.6,Action,4.2,0,21,No,No
CUST102154,59,Female,UK,Standard,490,14,1,Laptop,PayPal,No,17.1,Comedy,3.8,1,58,No,No
CUST102155,37,Male,Canada,Standard,502,45,1,Mobile,Credit Card,Yes,2.6,Drama,3.2,2,10,No,No
CUST102156,21,Female,USA,Standard,496,25,2,Laptop,PayPal,No,3.8,Documentary,3.2,0,68,No,Yes
CUST102157,16,Female,USA,Basic,198,43,3,Mobile,UPI,Yes,3.3,Anime,4.8,0,9,No,No
CUST102158,26,Male,Brazil,Basic,206,44,3,Tablet,Credit Card,Yes,14.7,Horror,4.5,0,2,Yes,No
CUST102159,49,Male,Mexico,Basic,203,22,5,Smart TV,Credit Card,Yes,1.5,Comedy,3.6,1,14,No,No
CUST102160,46,Female,India,Basic,193,35,1,Smart TV,Debit Card,Yes,0.2,Anime,2.9,0,36,No,Yes
CUST102161,23,Female,India,Basic,201,33,4,Laptop,UPI,Yes,28.5,Thriller,3.9,0,39,No,Yes
CUST102162,53,Female,Mexico,Standard,506,27,5,Laptop,Debit Card,Yes,31.6,Thriller,1.3,1,16,No,No
CUST102163,68,Female,USA,Premium,640,40,5,Mobile,UPI,Yes,2.4,Comedy,4.8,0,19,No,No
CUST102164,15,Female,Canada,Standard,501,26,5,Gaming Console,UPI,No,0.1,Drama,3.2,2,3,No,Yes
CUST102165,71,Male,USA,Basic,202,19,2,Laptop,PayPal,Yes,8.3,Romance,3.0,0,33,Yes,Yes
CUST102166,40,Female,India,Basic,198,45,2,Gaming Console,Credit Card,Yes,8.4,Romance,2.2,0,33,No,Yes
CUST102167,41,Male,Canada,Standard,492,39,5,Mobile,UPI,No,22.6,Documentary,1.0,2,66,No,No
CUST102168,21,Male,Canada,Basic,203,45,4,Smart TV,Credit Card,Yes,2.8,Documentary,1.2,0,27,No,No
CUST102169,15,Female,India,Standard,496,26,3,Mobile,Credit Card,Yes,1.7,Drama,2.1,2,78,Yes,No
CUST102170,37,Female,UK,Premium,653,6,3,Gaming Console,Debit Card,Yes,7.7,Thriller,3.2,0,35,No,No
CUST102171,46,Male,Australia,Basic,202,3,1,Mobile,PayPal,Yes,6.6,Thriller,1.3,2,34,No,No
CUST102172,24,Female,Canada,Basic,197,6,3,Gaming Console,Net Banking,Yes,10.1,Romance,4.9,1,40,No,No
CUST102173,54,Male,India,Standard,508,28,3,Laptop,Debit Card,No,17.3,Anime,2.6,1,58,Yes,No
CUST102174,21,Male,Canada,Premium,641,3,4,Mobile,UPI,Yes,6.6,Romance,2.3,0,73,Yes,No
CUST102175,27,Male,Brazil,Premium,653,13,3,Mobile,Debit Card,No,1.3,Action,3.1,0,16,Yes,Yes
CUST102176,52,Female,Australia,Premium,655,13,4,Mobile,UPI,Yes,7.3,Comedy,1.3,0,29,No,No
CUST102177,37,Female,Germany,Basic,204,57,2,Laptop,Debit Card,No,3.7,Romance,4.4,0,53,No,Yes
CUST102178,17,Male,India,Premium,642,13,4,Smart TV,UPI,Yes,4.8,Comedy,2.8,0,51,No,No
CUST102179,23,Female,Brazil,Basic,199,1,2,Tablet,UPI,Yes,25.6,Horror,1.7,0,71,No,No
CUST102180,71,Male,Germany,Basic,196,40,4,Mobile,UPI,Yes,6.5,Romance,1.6,2,22,No,No
CUST102181,46,Female,India,Premium,641,37,5,Tablet,Credit Card,Yes,1.3,Anime,2.4,1,18,Yes,Yes
CUST102182,36,Male,USA,Premium,657,31,2,Mobile,UPI,Yes,4.7,Thriller,3.3,0,36,Yes,No
CUST102183,72,Male,USA,Basic,202,52,2,Mobile,Debit Card,Yes,2.1,Comedy,2.7,0,58,No,No
CUST102184,27,Female,Germany,Basic,197,17,3,Mobile,Credit Card,Yes,1.2,Drama,3.4,1,35,Yes,Yes
CUST102185,50,Male,India,Basic,191,9,2,Laptop,Credit Card,Yes,10.0,Horror,3.8,1,67,No,No
CUST102186,20,Male,Canada,Basic,192,45,4,Smart TV,Net Banking,Yes,7.9,Documentary,4.0,0,25,Yes,No
CUST102187,71,Female,France,Basic,192,57,5,Gaming Console,Net Banking,No,5.5,Romance,2.6,1,26,No,No
CUST102188,17,Other,Australia,Premium,649,13,5,Mobile,Credit Card,No,4.4,Action,3.9,0,76,No,Yes
CUST102189,60,Male,France,Standard,507,37,3,Gaming Console,UPI,Yes,3.1,Drama,1.6,2,61,No,Yes
CUST102190,38,Male,Japan,Premium,654,14,4,Tablet,UPI,No,0.7,Drama,3.1,0,61,No,No
CUST102191,30,Male,India,Premium,655,11,4,Laptop,Net Banking,Yes,2.8,Horror,1.3,3,51,No,No
CUST102192,18,Female,Germany,Standard,498,25,1,Mobile,Net Banking,No,14.6,Drama,2.0,0,43,No,No
CUST102193,49,Male,USA,Premium,655,31,2,Mobile,UPI,Yes,12.2,Comedy,3.3,1,32,No,Yes
CUST102194,72,Female,Mexico,Standard,504,58,3,Laptop,Credit Card,Yes,28.7,Horror,4.0,0,89,No,No
CUST102195,60,Other,USA,Basic,208,14,5,Mobile,UPI,No,8.5,Documentary,1.4,0,83,No,No
CUST102196,25,Male,Japan,Standard,494,57,1,Laptop,PayPal,No,6.5,Anime,1.8,0,62,Yes,Yes
CUST102197,40,Male,Germany,Standard,495,7,4,Laptop,Net Banking,No,2.8,Horror,5.0,0,71,No,No
CUST102198,17,Male,Australia,Premium,652,24,2,Mobile,Debit Card,Yes,0.6,Anime,2.4,0,79,Yes,No
CUST102199,25,Male,India,Premium,649,49,5,Mobile,PayPal,Yes,7.7,Action,2.1,2,68,No,Yes
CUST102200,29,Female,India,Standard,500,36,1,Smart TV,UPI,Yes,5.4,Thriller,1.3,0,33,Yes,No
CUST102201,62,Male,Brazil,Premium,652,42,4,Smart TV,Credit Card,No,11.4,Drama,3.8,1,26,No,No
CUST102202,52,Male,India,Basic,193,42,5,Tablet,UPI,Yes,4.2,Drama,3.0,0,35,No,Yes
CUST102203,57,Female,Australia,Premium,643,47,5,Laptop,Credit Card,No,33.9,Anime,1.6,1,3,Yes,No
CUST102204,44,Male,India,Standard,508,52,4,Smart TV,UPI,No,4.1,Drama,3.5,1,52,Yes,No
CUST102205,74,Female,Germany,Basic,203,44,4,Tablet,UPI,Yes,3.2,Thriller,3.1,0,70,No,Yes
CUST102206,41,Male,USA,Standard,489,41,3,Smart TV,Net Banking,No,16.4,Anime,3.3,1,36,No,No
CUST102207,63,Female,Germany,Standard,497,3,5,Mobile,Net Banking,Yes,4.0,Romance,5.0,0,87,No,No
CUST102208,70,Female,Brazil,Basic,191,47,4,Smart TV,Credit Card,Yes,16.4,Comedy,1.1,0,78,No,Yes
CUST102209,15,Female,USA,Premium,642,44,1,Gaming Console,Credit Card,No,0.2,Comedy,4.7,0,49,No,Yes
CUST102210,68,Female,India,Basic,204,26,2,Gaming Console,PayPal,Yes,9.4,Documentary,4.4,1,69,No,No
CUST102211,52,Male,India,Premium,645,47,3,Mobile,UPI,Yes,0.6,Comedy,2.7,1,25,No,No
CUST102212,46,Male,Canada,Standard,502,26,4,Mobile,PayPal,Yes,1.3,Comedy,4.5,0,89,No,No
CUST102213,52,Female,Canada,Basic,204,1,2,Mobile,Debit Card,Yes,9.6,Action,3.6,0,24,No,No
CUST102214,39,Female,Brazil,Standard,506,15,3,Laptop,PayPal,Yes,2.7,Horror,4.6,0,32,No,Yes
CUST102215,25,Male,UK,Standard,504,11,5,Smart TV,Debit Card,Yes,1.9,Action,3.4,0,66,No,No
CUST102216,57,Male,UK,Standard,504,37,2,Mobile,Debit Card,Yes,12.9,Anime,1.9,0,72,Yes,No
CUST102217,45,Male,USA,Standard,490,7,3,Laptop,Credit Card,No,23.4,Comedy,3.3,0,36,No,No
CUST102218,18,Male,India,Standard,498,12,4,Mobile,Net Banking,Yes,2.1,Action,1.7,1,37,No,No
CUST102219,36,Male,USA,Standard,495,52,4,Smart TV,UPI,Yes,3.1,Romance,1.6,0,26,No,No
CUST102220,31,Female,Japan,Premium,653,57,3,Mobile,Net Banking,Yes,10.0,Documentary,3.6,0,12,No,No
CUST102221,28,Male,Mexico,Basic,197,38,5,Laptop,PayPal,Yes,13.5,Comedy,4.8,1,22,No,No
CUST102222,52,Male,USA,Standard,495,54,3,Gaming Console,Credit Card,Yes,56.7,Horror,3.4,0,66,Yes,No
CUST102223,40,Female,Canada,Basic,204,3,1,Smart TV,UPI,Yes,2.6,Action,4.2,0,86,Yes,No
CUST102224,45,Female,Mexico,Premium,641,42,3,Mobile,Credit Card,Yes,6.5,Thriller,1.7,0,87,No,Yes
CUST102225,71,Female,UK,Premium,655,58,3,Mobile,UPI,Yes,1.2,Horror,3.6,3,54,No,Yes
CUST102226,71,Female,India,Basic,196,53,4,Smart TV,Debit Card,No,3.2,Action,3.9,0,36,No,No
CUST102227,60,Male,India,Basic,190,26,5,Mobile,UPI,No,0.4,Action,1.2,0,11,No,No
CUST102228,53,Female,UK,Basic,208,54,3,Smart TV,UPI,Yes,1.9,Anime,1.4,0,53,No,No
CUST102229,25,Female,Japan,Standard,491,30,2,Smart TV,Debit Card,Yes,5.7,Thriller,4.1,2,19,No,No
CUST102230,55,Male,Brazil,Standard,496,32,4,Laptop,Credit Card,No,1.4,Documentary,2.8,0,17,Yes,No
CUST102231,57,Female,India,Premium,640,36,4,Mobile,Debit Card,No,17.6,Thriller,2.6,0,6,No,No
CUST102232,37,Female,India,Standard,507,45,3,Gaming Console,Net Banking,Yes,9.9,Documentary,4.7,1,89,No,No
CUST102233,65,Male,Australia,Basic,205,51,2,Mobile,Debit Card,No,0.2,Romance,5.0,2,75,No,Yes
CUST102234,54,Male,Mexico,Premium,643,37,3,Mobile,PayPal,No,16.7,Anime,4.1,0,1,Yes,No
CUST102235,48,Male,Germany,Standard,508,55,2,Smart TV,Credit Card,Yes,30.3,Thriller,4.2,2,53,No,No
CUST102236,39,Male,Germany,Standard,505,59,4,Smart TV,Debit Card,Yes,5.6,Documentary,1.8,0,7,No,No
CUST102237,50,Male,India,Basic,198,54,2,Tablet,UPI,Yes,3.0,Documentary,1.8,0,32,No,No
CUST102238,72,Female,Australia,Standard,497,18,3,Laptop,PayPal,Yes,2.4,Drama,4.9,0,45,No,No
CUST102239,19,Male,Australia,Premium,644,1,1,Smart TV,UPI,Yes,0.7,Anime,3.8,0,41,Yes,No
CUST102240,17,Female,USA,Standard,499,53,1,Laptop,UPI,Yes,5.4,Drama,3.7,3,62,Yes,No
CUST102241,55,Female,Brazil,Basic,190,21,2,Gaming Console,PayPal,Yes,0.4,Action,2.1,0,76,No,Yes
CUST102242,57,Female,India,Standard,500,28,3,Smart TV,Debit Card,Yes,5.6,Thriller,4.5,0,87,No,No
CUST102243,70,Female,India,Premium,650,48,5,Smart TV,Credit Card,Yes,2.3,Documentary,1.2,0,32,No,No
CUST102244,69,Male,India,Basic,204,16,1,Smart TV,Debit Card,No,5.2,Drama,2.1,1,68,Yes,No
CUST102245,63,Male,India,Standard,500,48,4,Tablet,Credit Card,Yes,4.3,Action,1.7,1,69,No,No
CUST102246,43,Female,USA,Premium,656,28,3,Smart TV,Net Banking,Yes,2.9,Action,3.8,0,3,No,No
CUST102247,35,Female,USA,Basic,201,22,3,Smart TV,UPI,Yes,4.8,Horror,3.9,1,57,Yes,Yes
CUST102248,54,Female,UK,Standard,503,19,1,Mobile,Debit Card,Yes,5.1,Action,3.1,1,28,Yes,No
CUST102249,22,Male,UK,Standard,504,48,5,Mobile,Net Banking,Yes,14.4,Horror,1.0,2,20,Yes,No
CUST102250,44,Female,USA,Standard,492,1,4,Laptop,Net Banking,No,8.8,Horror,4.5,0,25,Yes,No
CUST102251,55,Male,India,Standard,500,31,5,Mobile,Debit Card,Yes,4.5,Drama,4.8,1,85,Yes,No
CUST102252,65,Female,Germany,Basic,205,52,4,Mobile,Net Banking,Yes,18.9,Romance,1.8,0,40,Yes,No
CUST102253,42,Other,USA,Standard,489,52,1,Gaming Console,Credit Card,Yes,11.3,Comedy,4.4,1,77,No,No
CUST102254,51,Male,USA,Basic,206,42,3,Smart TV,Net Banking,Yes,0.6,Anime,4.9,1,33,Yes,No
CUST102255,43,Female,Mexico,Standard,504,34,4,Smart TV,Debit Card,Yes,1.3,Anime,2.3,1,43,No,No
CUST102256,30,Male,Brazil,Basic,189,46,3,Laptop,UPI,Yes,0.7,Romance,1.7,1,0,Yes,No
CUST102257,48,Male,Mexico,Basic,198,40,2,Laptop,Debit Card,Yes,3.1,Horror,4.9,0,31,No,Yes
CUST102258,14,Female,UK,Premium,657,6,2,Mobile,Net Banking,No,4.6,Romance,1.2,0,31,No,Yes
CUST102259,26,Female,India,Standard,504,28,1,Smart TV,Credit Card,Yes,5.6,Horror,2.1,1,50,No,Yes
CUST102260,25,Female,Brazil,Premium,652,3,1,Laptop,Debit Card,No,15.3,Horror,4.0,1,23,No,No
CUST102261,41,Female,India,Basic,190,31,1,Laptop,UPI,No,0.1,Action,3.5,3,43,No,No
CUST102262,24,Female,UK,Standard,494,16,2,Tablet,UPI,Yes,4.5,Anime,3.7,0,84,Yes,No
CUST102263,51,Female,India,Basic,193,17,4,Laptop,PayPal,No,4.2,Anime,3.8,0,75,No,Yes
CUST102264,14,Female,Australia,Premium,650,44,5,Smart TV,PayPal,Yes,23.6,Comedy,3.7,0,83,Yes,No
CUST102265,44,Male,India,Premium,642,27,1,Laptop,PayPal,Yes,2.2,Comedy,2.4,0,36,Yes,No
CUST102266,25,Other,France,Basic,192,51,5,Smart TV,Credit Card,No,1.0,Comedy,2.2,0,83,No,Yes
CUST102267,58,Male,Mexico,Premium,643,24,5,Tablet,Debit Card,Yes,1.2,Horror,2.7,0,65,Yes,Yes
CUST102268,39,Female,UK,Basic,195,20,2,Laptop,Debit Card,Yes,5.9,Action,4.2,2,13,No,No
CUST102269,61,Male,Brazil,Standard,494,32,4,Mobile,Net Banking,No,4.0,Documentary,4.8,1,16,Yes,No
CUST102270,53,Male,Germany,Premium,651,35,2,Mobile,Debit Card,Yes,11.2,Comedy,2.8,0,87,Yes,No
CUST102271,29,Male,Australia,Premium,642,13,1,Smart TV,Credit Card,No,3.1,Drama,1.3,0,14,No,No
CUST102272,52,Female,UK,Premium,651,48,2,Smart TV,UPI,Yes,1.1,Drama,4.8,1,60,No,Yes
CUST102273,43,Male,Australia,Basic,192,43,2,Smart TV,Debit Card,Yes,3.9,Comedy,1.3,1,48,Yes,Yes
CUST102274,46,Male,UK,Basic,198,20,2,Laptop,Debit Card,Yes,17.2,Comedy,1.6,1,7,Yes,No
CUST102275,72,Female,France,Basic,208,59,1,Mobile,PayPal,Yes,4.2,Comedy,4.5,4,2,Yes,No
CUST102276,36,Female,UK,Standard,489,48,1,Smart TV,Credit Card,Yes,14.3,Anime,3.2,1,74,No,No
CUST102277,57,Male,UK,Premium,646,52,2,Laptop,UPI,Yes,3.7,Drama,2.4,0,26,No,No
CUST102278,47,Male,Australia,Basic,195,2,2,Smart TV,Debit Card,Yes,2.6,Thriller,4.7,1,8,No,No
CUST102279,60,Male,Australia,Standard,493,4,5,Laptop,Debit Card,No,11.9,Documentary,4.8,0,14,Yes,No
